Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d666ef54708bf1ef90163ea1c3f954d731ccf9e9ae8aa97f109e587de47ee958,2017-05,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Offender sent to prison
b1143214b280e5390f4cb055aefbd0010faebb86fbadedc4fcdfe4adc3cad98e,2017-05,City of London Police,City of London Police,-0.078994,51.514137,On or near HENEAGE PLACE,E01032739,City of London 001F,Offender sent to prison
1c96aacf9b6ab0e7680481dd26987c28d6a69e0fc80a91eabab843f10fef368a,2017-05,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Offender sent to prison
b8668a57f7c994c05a9beafd6a97df0ae26be00979182dfdda4c98826b94de76,2017-05,City of London Police,City of London Police,-0.096114,51.520747,On or near Park/Open Space,E01000003,City of London 001C,Offender given suspended prison sentence
1c43a283bffd4f0effe6a661354c1355d10839a1897427f2eaed6bfab7b96fb4,2017-05,City of London Police,City of London Police,-0.090710,51.513132,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Offender given community sentence
99a147bf2f07c6a032b81af7baa14a421254c4097d4029b1882eed7b89bdfe5f,2017-05,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Offender sent to prison
9a2a5083d0ce849c49888a08ea3c2e01d71a26f8920c4802c555ffe61af4648e,2017-05,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Offender given suspended prison sentence
dcfa16b694c561c8780d1746ca8b75a72a26d47e0e7cae8e62660deff1215eab,2017-05,City of London Police,City of London Police,-0.102502,51.516165,On or near GREEN ARBOUR COURT,E01032740,City of London 001G,Offender fined
111c40fc3d801af91d1a49accab2eb938fae322a3d729e817a79ebdbb44b60de,2017-05,City of London Police,City of London Police,-0.079398,51.516508,On or near DEVONSHIRE SQUARE,E01032739,City of London 001F,Court case unable to proceed
a250f520661f3300a334fc62cf225054e5a61e0b06e9a0cc7f8aacfb2c41053d,2017-05,City of London Police,City of London Police,-0.094720,51.514420,On or near WOOD STREET,E01032739,City of London 001F,Offender given suspended prison sentence
95bf061fcd87839d48be6b26d3d8dac71edaf64c08fe9ae5c7b84ea06e9a3d55,2017-05,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Offender sent to prison
